,Scoring,Start,Start_Frame,Stop,Stop_Frame,Subject,Behaviour,Value,trial,Partner,Initiation,Termination,_event,_interaction_subject_id,_percentage_start,_percentage_stop,_scope,_scoring_id,_social,_subject_id,_type,_type_name,_value,_value_color,_variable_id
452,StealingParadigm_2022_12_14_VS_Rudi2,1428.616667,85717,1449.7,86982,Rudi2,latency_first_choice,latency,4,,,,FALSE,,0.965640384,0.979891176,3,3432,0,2004,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
453,StealingParadigm_2022_12_14_VS_Rudi2,1448.933333,86936,,,Rudi2,line_crossing,opaque_line,4,,,,TRUE,,0.979372965,0.979372965,3,3432,0,2004,LOOPY_scoring_event_nonsocial,Nonsocial Event,11897,#e1f379,11888
454,StealingParadigm_2022_12_14_VS_Rudi2,1449.7,86982,,,Rudi2,first_choice,opaque,4,,,,TRUE,,0.979891176,0.979891176,3,3432,0,2004,LOOPY_scoring_event_nonsocial,Nonsocial Event,11891,#b9f379,11886
455,StealingParadigm_2022_12_14_VS_Rudi2,1449.7,86982,1451.983333,87119,Rudi2,latency_first_choice,latency_to_2nd_choice,4,,,,FALSE,,0.979891176,0.981434542,3,3432,0,2004,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
456,StealingParadigm_2022_12_14_VS_Rudi2,1452.55,87153,1455.333333,87320,Rudi2,peeking,transparent_tunnel,4,,,,FALSE,,0.981817567,0.983698897,3,3432,0,2004,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12163,#02d779,12161
457,StealingParadigm_2023_02_09_VS_Aziz,202.2166667,12133,219.3666667,13162,Aziz,pretest,pretest_1a,,,,,FALSE,,0.140857007,0.152803093,3,3433,0,2005,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12133,#02d779,12131
458,StealingParadigm_2023_02_09_VS_Aziz,422.7666667,25366,438.9333333,26336,Aziz,pretest,pretest_2,,,,,FALSE,,0.294484368,0.305745498,3,3433,0,2005,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12134,#02d779,12131
459,StealingParadigm_2023_02_09_VS_Aziz,545.6166667,32737,563.25,33795,Aziz,pretest,pretest_1b,,,,,FALSE,,0.38005735,0.392340109,3,3433,0,2005,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12135,#02d779,12131
460,StealingParadigm_2023_02_09_VS_Aziz,946.6833333,56801,997.2333333,59834,Aziz,trial,1,1,,,,FALSE,,0.659426263,0.694637612,3,3433,0,2005,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11900,#f39a79,11889
461,StealingParadigm_2023_02_09_VS_Aziz,971.8833333,58313,985.7833333,59147,Aziz,latency_first_choice,latency,1,,,,FALSE,,0.676979695,0.686661946,3,3433,0,2005,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
462,StealingParadigm_2023_02_09_VS_Aziz,985.0833333,59105,,,Aziz,line_crossing,opaque_line,1,,,,TRUE,,0.68617435,0.68617435,3,3433,0,2005,LOOPY_scoring_event_nonsocial,Nonsocial Event,11897,#e1f379,11888
463,StealingParadigm_2023_02_09_VS_Aziz,985.7833333,59147,,,Aziz,first_choice,opaque,1,,,,TRUE,,0.686661946,0.686661946,3,3433,0,2005,LOOPY_scoring_event_nonsocial,Nonsocial Event,11891,#b9f379,11886
464,StealingParadigm_2023_02_09_VS_Aziz,985.7833333,59147,997.2333333,59834,Aziz,latency_first_choice,latency_to_2nd_choice,1,,,,FALSE,,0.686661946,0.694637612,3,3433,0,2005,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
465,StealingParadigm_2023_02_09_VS_Aziz,1023.05,61383,1063.95,63837,Aziz,trial,2,2,,,,FALSE,,0.712620593,0.741110092,3,3433,0,2005,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11901,#797cf3,11889
466,StealingParadigm_2023_02_09_VS_Aziz,1041.883333,62513,1059.233333,63554,Aziz,latency_first_choice,latency,2,,,,FALSE,,0.725739229,0.737824628,3,3433,0,2005,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
467,StealingParadigm_2023_02_09_VS_Aziz,1058.7,63522,,,Aziz,line_crossing,transparent_line,2,,,,TRUE,,0.737453127,0.737453127,3,3433,0,2005,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
468,StealingParadigm_2023_02_09_VS_Aziz,1059.233333,63554,,,Aziz,first_choice,transparent,2,,,,TRUE,,0.737824628,0.737824628,3,3433,0,2005,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
469,StealingParadigm_2023_02_09_VS_Aziz,1059.233333,63554,1063.95,63837,Aziz,latency_first_choice,latency_to_2nd_choice,2,,,,FALSE,,0.737824628,0.741110092,3,3433,0,2005,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
470,StealingParadigm_2023_02_09_VS_Aziz,1082.2,64932,1271.683333,76301,Aziz,pause,pause,2,,,,FALSE,,0.753822399,0.885809815,3,3433,0,2005,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12178,#02d779,12176
471,StealingParadigm_2023_02_09_VS_Aziz,1299.55,77973,1334.916667,80095,Aziz,trial,3,3,,,,FALSE,,0.905220753,0.929855927,3,3433,0,2005,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11902,#a0f379,11889
472,StealingParadigm_2023_02_09_VS_Aziz,1323.733333,79424,1329.983333,79799,Aziz,latency_first_choice,latency,3,,,,FALSE,,0.922066011,0.926419541,3,3433,0,2005,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
473,StealingParadigm_2023_02_09_VS_Aziz,1329.25,79755,,,Aziz,line_crossing,opaque_line,3,,,,TRUE,,0.925908727,0.925908727,3,3433,0,2005,LOOPY_scoring_event_nonsocial,Nonsocial Event,11897,#e1f379,11888
474,StealingParadigm_2023_02_09_VS_Aziz,1329.983333,79799,,,Aziz,first_choice,opaque,3,,,,TRUE,,0.926419541,0.926419541,3,3433,0,2005,LOOPY_scoring_event_nonsocial,Nonsocial Event,11891,#b9f379,11886
475,StealingParadigm_2023_02_09_VS_Aziz,1329.983333,79799,1334.916667,80095,Aziz,latency_first_choice,latency_to_2nd_choice,3,,,,FALSE,,0.926419541,0.929855927,3,3433,0,2005,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
476,StealingParadigm_2023_02_09_VS_Aziz,1354.05,81243,1381.866667,82912,Aziz,trial,4,4,,,,FALSE,,0.943183533,0.962559643,3,3433,0,2005,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11903,#f379c3,11889
477,StealingParadigm_2023_02_09_VS_Aziz,1371.516667,82291,1376.016667,82561,Aziz,latency_first_choice,latency,4,,,,FALSE,,0.955350198,0.958484739,3,3433,0,2005,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
478,StealingParadigm_2023_02_09_VS_Aziz,1375.466667,82528,,,Aziz,line_crossing,opaque_line,4,,,,TRUE,,0.958101629,0.958101629,3,3433,0,2005,LOOPY_scoring_event_nonsocial,Nonsocial Event,11897,#e1f379,11888
479,StealingParadigm_2023_02_09_VS_Aziz,1376.016667,82561,,,Aziz,first_choice,opaque,4,,,,TRUE,,0.958484739,0.958484739,3,3433,0,2005,LOOPY_scoring_event_nonsocial,Nonsocial Event,11891,#b9f379,11886
480,StealingParadigm_2023_02_09_VS_Aziz,1376.016667,82561,1381.866667,82912,Aziz,latency_first_choice,latency_to_2nd_choice,4,,,,FALSE,,0.958484739,0.962559643,3,3433,0,2005,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
481,StealingParadigm_2022_12_14_VS_Paul3,197.6333333,11858,218.2833333,13097,Paul3,pretest,pretest_1a,,,,,FALSE,,0.154475463,0.170616052,3,3434,0,2006,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12133,#02d779,12131
482,StealingParadigm_2022_12_14_VS_Paul3,277.65,16659,292.9666667,17578,Paul3,pretest,pretest_2,,,,,FALSE,,0.217018616,0.228990529,3,3434,0,2006,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12134,#02d779,12131
483,StealingParadigm_2022_12_14_VS_Paul3,375.15,22509,395.0166667,23701,Paul3,pretest,pretest_1b,,,,,FALSE,,0.293227206,0.30875552,3,3434,0,2006,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12135,#02d779,12131
484,StealingParadigm_2022_12_14_VS_Paul3,844.2833333,50657,914.3666667,54862,Paul3,trial,1,1,,,,FALSE,,0.659914282,0.714693277,3,3434,0,2006,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11900,#f39a79,11889
485,StealingParadigm_2022_12_14_VS_Paul3,872.6,52356,909.9833333,54599,Paul3,latency_first_choice,latency,1,,,,FALSE,,0.682047341,0.711267147,3,3434,0,2006,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
486,StealingParadigm_2022_12_14_VS_Paul3,909.1666667,54550,,,Paul3,line_crossing,transparent_line,1,,,,TRUE,,0.710628819,0.710628819,3,3434,0,2006,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
487,StealingParadigm_2022_12_14_VS_Paul3,909.9833333,54599,,,Paul3,first_choice,transparent,1,,,,TRUE,,0.711267147,0.711267147,3,3434,0,2006,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
488,StealingParadigm_2022_12_14_VS_Paul3,909.9833333,54599,914.3666667,54862,Paul3,latency_first_choice,latency_to_2nd_choice,1,,,,FALSE,,0.711267147,0.714693277,3,3434,0,2006,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
489,StealingParadigm_2022_12_14_VS_Paul3,941.8166667,56509,967.8333333,58070,Paul3,trial,2,2,,,,FALSE,,0.736148926,0.756484244,3,3434,0,2006,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11901,#797cf3,11889
490,StealingParadigm_2022_12_14_VS_Paul3,962.0666667,57724,964.8333333,57890,Paul3,latency_first_choice,latency,2,,,,FALSE,,0.751976864,0.754139364,3,3434,0,2006,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
